assembly_quantity,item,item_quantity,price
73,523b87b9-0df4-4d2c-926e-1c1ec642bbaf,29,414.35
319,988f2b96-c1e4-436d-a40f-e4e595523757,84,199
17,dba1e267-0dda-44b0-9628-02d43d55aedd,9,758.83
323,ef26f2b1-35af-4c8b-b8cf-977901330a25,37,806.65
121,9a2bb403-7b4b-4e5e-8f30-610760759c02,96,984.12
130,b99d58ca-6482-49ab-89d5-89020785f2a0,80,849.45
111,84db7cf9-69a7-4347-95d4-6803055194b9,51,857.22
312,57c70bc3-f187-4e1e-a763-b1747db41e20,25,683.5
69,e4744c16-e5e7-42f7-ad8f-b5948cdd636a,71,492.68
409,3e695a68-2d19-4667-bdb8-071cea664f17,55,291.4
232,be8dc150-e8d4-43f2-94e9-4d2fc5005258,9,851.16
75,46083d11-2b81-4510-b894-2a8db4905214,11,27.84
459,969b6ceb-5c48-438f-b7f5-a7d61277804c,66,555.47
278,822a647c-b173-4047-b337-922444b15334,63,81.44
90,2ffa389c-68c3-4e4b-9f99-a8776e6f594b,13,284.9
473,388ba4a4-ffd6-4943-ae48-a2813e5dc174,13,386.69
143,b86b0d2b-cd63-488f-9500-17674fd27a20,59,725.93
186,82b0d471-7850-4cd8-a677-49bd202acd34,49,874.91
400,a267d23b-44c1-4111-9851-2bc43c24094e,48,569.59
95,bb8d8f65-bff2-47da-82ed-cecf821e0bfc,12,516.5
378,c6580313-90ad-4357-8356-c2929bd6d8ca,1,528.27
391,13574e02-7c35-4f59-b6f7-3327330b836e,15,571.39
240,762e55d0-ca50-4be6-9385-796f0b0e1d8c,46,550.76
104,5094feb5-1dc3-4632-b6bc-487f66cb765d,84,805.58
397,a833ca6e-05d4-4926-b735-ce8959c32168,99,139.96
249,456dca6d-28eb-4b98-9778-7fa4bee32570,69,424.83
447,ac24334c-4743-4f4e-a3d3-f462b95f3946,19,821.91
8,0754fd5e-db02-4b97-859a-379b37d84ca5,95,873.29
33,262ec226-7004-4d23-82f2-abfd55c424e6,59,762.99
310,8c3e9f39-21a8-4993-8d23-f6e5d9913064,64,52.34
277,74d8ed14-f4e3-4bc4-8788-36be415b0e3e,30,468.49
490,bea801f8-6656-46a8-9277-91778dc84407,48,255.87
489,c0b9630a-6290-4466-95b7-bba9eb53953a,21,40.31
186,07ddb8c8-b4cf-45a6-8c7f-76d83eb8df20,65,635.38
219,3172df07-ee97-43ba-af3c-8ba356510724,31,364.43
404,6e1e7adf-eb04-49de-9888-f8fae22bc7da,7,792.25
412,d65296ec-bfef-4502-b393-80a7672e77b6,90,495.31
437,76073699-f7c2-47fc-8f3b-3e0f4036c739,94,94.1
33,c3c1d452-91af-4dd4-ad4e-cab98a360992,65,235.37
466,96517827-424d-4404-a85e-dcbad81da567,33,609.39
436,f0e36b02-686f-4713-8c70-95293428a7b7,44,306.74
237,e9f7dbb6-80da-4b48-bef2-0ad081d371c2,86,983.86
379,b310dbd8-2008-49ac-a9b8-92e1c0b76075,89,863.1
224,c8379d8c-3d6e-42df-b149-20e45bb949c7,50,705.8
291,4b093310-792e-42e7-9c88-a79c667d0b9c,69,558.38
420,d7dd51e9-a243-477a-b5d7-aad87ee94397,71,805.22
281,77678bff-c8d4-42de-80a4-510b5c83866d,18,117.3
306,96db72af-7bf9-47f2-ae97-e456ad789310,81,351.55
324,37d5438b-157d-4bd2-a061-0a05d66579dc,35,403.8
156,f58a3d5b-159b-4ac3-bbdc-e59d7ffc271d,10,851.69
104,416f7c00-1a3d-4811-aca3-58aaa5e1e1ad,80,988.55
321,be8979e4-83ee-417e-8410-19be2f4e00bc,9,355.87
459,ab2ff4d7-d96c-40d8-9bf3-4c26cc683040,40,955.24
168,b373aee0-c4af-488b-b56f-a377417ee86c,46,600.83
429,9f9172b8-1576-46ad-b5fa-7ec37c1c40b4,63,378.18
458,29f2015c-7b0b-471e-a7a6-932f0c6a32b5,14,238.68
197,59e57964-3fd2-4963-b910-196cc7ea5b82,70,734.75
249,4ad62269-2282-4e95-b861-ba8dd76fc1fb,34,861.78
104,afcc06c7-c82d-4213-b932-dfd6a4300fb5,22,522.8
275,0ca3ad63-77f6-4bc0-ad86-f37ff01d1482,78,516.42
276,9a4900ae-87b0-4d14-a71d-2a81867811c8,28,629.84
248,15c7388c-2db7-4b03-813b-0c31fdfd6b54,32,208.36
161,a79ec0f9-b8fc-4b39-96c5-b27d39810923,97,278.24
272,78606fce-fcd2-402d-bd19-6424636616a9,38,708.13
430,3c1c9e81-9162-4da6-9fd4-0ae8efb9dd76,93,89.58
132,8036f944-8c32-4ece-88c6-0523ca24b1e6,76,774.33
82,6ffd01d4-8411-49b6-9974-671ba954ca69,80,739.4
116,554769ce-b5e2-4c22-abbf-679177e1bdef,95,629.11
247,5796dbb2-91bc-43a7-ae69-0406414feb05,5,219.4
432,dc67f0fa-9d28-46db-ae50-9a702d8f351c,93,536.33
262,aab14daa-8298-4c98-b6cc-986ae1ce6f2d,44,887.18
267,a6dd9e0b-fa64-498a-8a8b-7db5eca54cdc,37,234.99
164,c8b91056-c74c-4e08-8875-7b2533f5528b,69,384.56
26,bfb446cf-4aeb-45dd-928c-84f75ba6a4d9,95,579.2
161,88e27c6f-6995-40f2-b43c-0d86b17ea560,89,114.84
116,e0d0679a-c888-4e3f-8b3e-eac24f62ec0c,20,116.85
241,a416b5a6-9c2d-4990-b933-e546fefc39be,31,164.53
225,4fd9692d-514f-4302-b4c7-1834ceb80cde,36,169.71
61,c5c09957-b2b6-456d-961c-f968dbb7f1e5,30,643.11
212,83a1c656-1656-4d46-b718-88833f445696,33,267.61
381,dbb754c6-bed4-47f2-8336-7b30e6cc8252,21,716.6
284,55741f2f-fd91-406c-b37c-b06eed0205ad,14,311.64
192,8ad2c6c5-9f0a-4b86-97bc-690d8241f4ff,19,378.96
51,adb094c6-2cc1-4631-8087-2bb318059069,9,133.67
321,76367940-f5c7-4992-bb42-1081f9a44f9f,60,545.38
178,33c4ed02-4070-4c5c-8ca8-664a10c39cc0,53,164.24
178,4ace5941-3320-4c9c-9b56-33d03a408b93,34,911.3
433,6f9701be-7408-4e28-9683-003334785342,75,196.7
469,fe2c9d4c-1686-41ad-8d0d-4fbd12d72add,87,857.55
496,ff81a8a9-78be-4d53-9fee-89c926010082,60,585.37
244,d22c3eb4-bf53-412f-82d4-a9b3e772a0fc,55,308.74
289,e6617016-06e8-46b9-8047-6cb2c083dbae,97,748.26
429,c3f292f6-a07d-4bfb-981f-5fe04111b4c0,38,158.79
1,edcd2394-c1e7-460a-bfcd-a849419dc16d,89,498.96
89,4d50f9f3-b9a1-489b-8db7-3f169b6cda57,56,563.8
444,7048f5fe-4f6c-4f2c-ac2c-ef9c4afdeed3,32,725.68
452,4053b5f8-a5d1-4754-baab-050317b24e51,43,354.65
491,381ff5e8-762a-44d1-9fd1-8d251fe3f7e0,73,937.22
368,a11aa277-4077-43f5-a9de-b649233222b4,1,139.32
356,4bb6b59a-2fb0-4d09-95be-2acfbaebb2e6,11,859.43
418,330551e0-dc2e-46ae-97f2-7e4eed0b09cc,22,238.72
221,c27ef3f5-1382-490a-99f3-8f0e813d40b0,19,56.17
191,d7b9b41d-e47d-4e25-8bd3-845821c8be6e,47,719.87
182,b699a701-23ae-4702-bcf5-c0a627cba238,62,102.32
258,f086f1cb-2403-4148-aee0-beb1ac5f0ea1,67,680.31
224,5825a5ef-59a1-4a61-a6ab-699f06ed7ba6,78,124.72
380,16a3c197-0517-4a62-929b-c68dcbd35a6e,16,184.17
20,f1ff2feb-806d-408b-8cde-ef69eb93dcd5,29,926.49
283,049f7132-7be3-4293-ab4e-09f9b8c09558,6,497.55
401,1667bacf-a349-4efd-87b8-47d2f0c52f73,5,32.23
136,6164ef73-142f-404d-82d4-af681e72f004,66,296.65
384,53d4bf2a-653f-4585-ac54-1e6cfea571e0,65,240.44
155,9e082f83-fd47-43e4-95cc-802d3d6dad5b,47,132.27
271,753faec0-d742-4c02-a399-ab381046509f,86,92.23
232,aa760da8-cc67-4838-908e-f95f9d6756a9,19,37.9
100,23aa18b9-2830-4a20-addb-797d4ce085a9,34,162.15
33,6a0fdd37-1e02-40dd-b871-eaaee5a4d76a,5,93.81
197,07c3d358-0c98-4fbf-8dce-560f234ca146,7,598.73
339,0d81655a-72e9-4240-8600-c8f45026b979,50,498.18
287,b2f75580-edf4-41e5-8cb7-f992d5a05397,36,697.3
383,3e9c99b6-16e6-4ca8-8dc6-59a8b5caa18b,94,571.78
116,915d4b68-cba5-484a-a89b-e54c26a86287,13,62.91
271,1eab695a-c37a-445b-ab8b-ca60ccb3c40a,94,468.6
462,f0e6580f-42da-4569-a44c-dd124528834c,49,77.95
368,d6a946fc-e7b6-48cc-9319-d65f125f78bf,10,370.42
88,ca9e41ae-8ffd-4ae7-b963-69422ee4528a,85,744.88
146,47b6386f-67bd-4e2e-acb4-713e9c06e7c7,13,878.93
59,56c50fb5-a4b1-4a63-ac5a-26b4bfee2b41,8,856.55
400,301419c5-73bb-40c1-916f-bd978d8fde89,19,997.49
273,28d9b0c3-1085-4b2e-af34-dce8c72fad0d,94,209.34
78,c31f82e4-3c3e-48ba-82cb-4f4fb56f673a,72,946.43
16,6d5a7ce5-fbbb-4633-8a22-efc9e7961b4b,6,335.25
231,8a8c42dd-5c6e-43a9-a67c-c940a47f9d32,48,666.93
72,9b84ca49-d70f-469d-9375-6ee704c29b95,31,238.87
424,09930f08-3c94-44b3-97eb-25f100cf85e3,58,553.75
81,cd96af1f-1d5b-4de8-99a0-129d5591fbc8,52,332.23
223,4ea10e54-ac7e-4757-b3e3-eec44b78c140,94,255.61
163,f4f86f24-8e7d-4e06-a074-fca261e36fbf,67,756.71
373,fdadf8a3-201b-4acb-aaa6-37b0ef98df01,16,753.65
439,17c7da20-c88d-40d3-b933-034885331c48,86,592.51
48,121b66a4-07fa-44de-84f1-aac71b0c02d3,14,247.6
130,7a946047-92a4-4e77-a976-011fea92487a,99,428.56
121,11c7179f-dafe-44ea-9d04-7074032fb3ff,48,567.29
148,506c8eb7-1b84-4572-af2d-08c8d8634562,2,768.79
81,e64d882f-32f0-4c8d-8981-ab7cc1e2c816,34,850.18
10,3f8219db-a9e4-489a-9133-7c4d8f6997bc,84,422
149,c0e91987-ef05-4073-8d93-9cb9b0ea2081,25,691.41
466,14ba6ee9-1ffd-419c-928f-dc156df1323f,2,390.82
269,58908490-bfcd-4158-b3de-131324102224,56,722.25
426,89437bc3-4116-45f5-b030-7484640cf02c,75,462.48
242,70b50323-a93e-4a4e-84e8-603b70a94023,74,954.41
487,00f023af-ca6c-48b2-83df-b4e0a16c5dc3,84,736.14
87,c8b63593-d700-4419-acf2-1506addbab4a,91,977.72
445,dcda86e9-689c-42bc-b655-dcdc0a8a7110,99,960.3
395,b290701f-07e0-47c0-98cb-e36c3f9a3bfd,98,400.53
268,a9d798d7-1d5c-458a-901f-0be18982e3ba,71,624.43
33,d2b41ac1-4af6-41de-a0a6-839f65f3efd8,21,628.26
182,aa7d6214-5fb0-437d-9388-6add97ed91cd,17,793.39
371,d3f20339-38b2-4283-af75-cfeef12fedfb,70,619.46
147,96863c10-75b7-41ba-94f9-cc29a9d711c2,26,69.81
381,f8071fc9-9caa-4704-9d1f-11dbe522dd95,64,714.2
61,11e2ffdb-5ef5-47b1-8ebf-478ebc1fae7d,40,510.29
184,97f94cdc-67fe-4330-8044-6cdbbe2c583b,19,618.4
93,93d8fc27-c7f4-4df1-bd40-c896e84917f3,66,544.3
97,e5d134d9-cf02-468b-ae2c-ee2d6a0124e9,66,446.68
160,58610cab-c199-4d9d-b598-d22508a16d9f,14,833.93
382,7fd024c8-b71f-49d1-ba56-fbca4524163a,85,389.4
236,1fa73421-07fc-4e5c-b52f-2005aae0db4f,34,179.81
473,37d3435e-78be-4fe1-83aa-03ee525faedd,7,629.4
161,49597aa9-81f3-4f39-aeee-60fa99808470,62,957.79
28,1007f057-de63-4d4d-a376-a7e4344c8a99,36,986.54
473,cea62869-b636-4895-8728-d23d3cb10eec,92,845.37
423,9e05ef2e-abba-467d-9d21-85b508f792b5,15,865.58
377,6c5c4a72-937f-49df-b2dd-151e5b532657,9,937.64
60,f959fa3c-1449-4f1a-a8c2-52dd3dcad271,85,479.43
75,421e5d68-612a-4938-b5c8-8e8c15921725,85,314.32
300,8acfe83d-98e9-4de0-91ed-527d296811c9,77,805.3
83,2edde893-d8f2-451d-9f01-dba3d2ea4f44,51,994.64
145,b39ada25-147e-403e-91f8-9647404561e6,77,884.16
372,7074edee-1788-4373-9a74-c3d4efcd606d,29,546.38
254,3486d905-8bf3-43bb-b131-f9bfa4df9abe,21,338.41
101,0c48cab9-022b-41d1-a7ec-4b3e6a8687ce,45,323.74
90,6d2561b0-551b-47e5-be52-f606dcc5e9a5,11,9.9
244,f9a76cf9-a314-4e3f-b7ec-8ab36bf46e99,42,314.21
70,03fa2044-97d3-4b0c-bb0f-66da700d8279,74,532.34
421,0030bc23-83f8-4f9e-8e25-8d1de4bdf9e4,89,89.34
278,a2af3dda-51a1-4bfd-a1cc-ba738b29bc54,35,49.3
372,e00b32db-ed8e-4a5f-abae-1aca5e32f5ef,45,958.14
459,17d72fbd-d0e3-4b88-9902-32efe816e9b9,47,245.58
497,e65cc4b0-7ae3-4ad5-967d-7736dc527524,59,690.51
465,fb818a50-943a-494f-aab8-7278410657d2,100,655.97
173,afc81b00-84ec-4e70-8188-dd88a50c0357,4,942.2
415,15a9c1b8-87f8-4b97-803a-41e1096fa2ad,46,531.86
226,080641a6-6066-4b34-8b9f-221769655e1f,76,448.92
17,282df7e0-afd1-4d54-99cf-21951369430e,62,590.38
335,a0a209b9-9b1d-40de-b77a-091a0a75669d,86,310.55
31,53435191-57b1-4b74-bd0a-eb2aab0db107,87,150.89
477,574e5a1e-2a40-4b07-8bfc-f8afe807a8b1,27,434.62
239,b5817e8b-dbd6-467f-937c-a085549c53ad,24,567.55
394,d0eb8803-2adf-4d0e-9f4d-4c0f713343aa,3,986.38
178,f08ab6c3-ff2e-4f5a-a392-44f60ca8505d,45,119.35
332,46466494-d096-4772-b601-cf0c37710e8e,62,819.5
89,01c33cc6-c5e9-43d2-92b7-dd74d260a589,72,214.6
403,27e23ddc-0d42-40c7-9593-9fef6be9a329,18,117.15
92,d8a66425-8c57-4726-9732-5b5ee998561e,15,908.39
336,d2592a7f-362c-4419-96c1-e3761645b51e,33,410.11
392,73da3c1e-f3f5-428e-b1b5-e8a5db997eb3,61,836.4
491,be1f69d5-e27a-4ffc-8037-2f8040f6de1f,96,302.34
71,17334b1f-6c07-4e93-9db4-f34d0f9e8077,23,373.3
473,0a64d539-f08b-44fc-93d6-76caf4fcd49f,22,657.25
185,6721cdb4-78f6-44a6-ad9e-2dfe2c6bbd78,29,920.16
407,80c9865b-88c5-4c4a-8a0e-d027949ed16d,69,335.76
320,37fb9721-ee73-4dd2-a03a-03c07370efff,88,447.37
482,44c9332c-b6aa-4124-8bae-8f555d4ed076,85,439.3
195,1a1fada9-09e1-43ee-a6da-4e15f36f016b,62,4.37
96,ccf72f3e-321f-456b-affb-5fb6604944d0,51,846.52
118,78f1d3f1-69a0-48ac-a178-e2216a3becf8,45,360.89
496,8447400e-9f62-4878-aba9-7a5b9c4ece28,82,997.64
146,15416fe0-63eb-4d80-b5b9-c845fb085fc9,86,638.98
254,4041d058-847c-4d2f-90e1-d7d4934a6b48,91,685.71
268,46ab2add-59ab-46ab-b82b-eaeb4dba9fff,99,884.6
19,795147b5-ade2-45c6-95c1-9eae5c0ad1c9,14,863.48
361,4074bc8b-7c1f-4962-a2d8-7bf95de35fb1,90,604.29
254,491a1f12-8fc1-4ec7-8470-a410e4ea8b4a,33,996.11
447,7850c874-77e1-4b62-8599-57c04cf971b0,96,418.94
352,b9f402fc-12b3-4358-a269-dfa8c28a11d6,14,129.24
326,2ae39a57-8269-4928-aec0-d301bb54e618,95,252.95
386,c66e9518-2a98-42e1-98f8-42e3f0ebc673,9,347.5
37,04a38376-493e-4a9b-ad5c-552028e47543,69,907.95
89,f2dd0bf2-0f44-4676-9d5b-167320531b2b,94,641.52
37,203f122d-701e-4128-b510-2104c8ddf9ff,58,381.27
149,0f56f9d2-f94d-4231-b3a8-df693f15041f,85,398.91
377,9e8123ec-edf8-4f22-b13e-ba23a57ce2b1,30,462.42
98,f352b017-344e-4590-bcc8-78b4af69a76c,92,924.29
171,084122bb-c53b-4a5e-a55b-0d0745945108,21,483.58
331,70d5f830-8c68-4510-bf7d-c7c10c30af08,75,737.66
226,90831dcf-c3fe-4428-8f26-13b5e5ce9076,73,289.93
168,e43b9a40-27cf-4a54-a4a2-ff9013be7730,63,427.59
189,6c8a50e4-cb5d-46e9-99a9-a652181476cc,49,430.81
75,af732b1e-e4f5-42c3-b1c2-1e6334c531ce,26,426.99
111,52cdaf68-e171-4f63-9a4b-745d633223f8,10,422.92
443,c888c0a7-da2c-44be-88c2-769b3a15cb6a,33,668.71
404,4c4d7a90-82a0-43ed-8e35-f14457050c9c,30,421.18
306,c8cedd7e-2c6b-4264-b323-ab1a6512f29a,53,290.85
274,f70a11b1-647c-41d9-9f19-00a62563f411,22,1
21,ac8dd7ac-8592-49fa-9860-e2585dfba5eb,3,997.31
419,ca24b38d-cb2b-4173-bc21-2a49882670fa,56,976.11
140,7f963018-bee0-4a69-ab44-8db214a016b1,5,531.97
474,dd6fe7c9-14ee-4dd2-bf8b-7196331df72a,7,236.1
431,272277f4-2231-42d6-885d-2b9a2329593e,12,704.87
402,851c787f-369b-42b9-9391-468216810b1f,30,669.33
324,ebc5ae86-9907-4349-843f-b143753e75bc,50,804.79
31,62dd3b6f-4d02-4609-b62f-765b8c36d8eb,84,301.59
378,3821ceef-cdae-4083-8383-e77e9282e4ae,46,117.77
433,dcaecb07-a637-4c76-8caa-0112646f4024,72,716.52
197,e409cfa9-74d5-412b-b4b7-5fadaa0ef652,20,500.36
321,a1b4f20d-0449-4c4b-bdda-1cdef64c8ea2,65,72.9
147,d74083ac-b7a0-4ee8-8253-35330d787f4d,1,453.15
319,4479ab9c-b632-4a62-8515-c50c0f0011cb,6,695.81
114,6333de3c-a39c-4370-b59e-db76e42922c6,68,591.52
240,9b9274b9-1cbf-4da6-a085-7bff09200d78,99,800.38
50,d2870402-121d-4682-9165-18ddda9aa7d7,22,765.61
405,2d63811d-bca1-42ef-be0b-b69e7c7ea774,41,996.57
414,a98348fd-b7e2-432d-9e4f-fd4965d8ea06,24,356.94
325,a2dc95c1-c64c-4b28-a155-11062e47c815,47,353.33
488,685a9d83-3c7a-4ba8-b303-9f4ad5c7acfa,90,526.3
156,ea17c9d9-9c68-44d6-9ca9-82eb5b1e458b,59,187.3
250,ad9506ec-d190-471a-a8cb-ba4b19ab86f8,13,211.77
302,36ba23bc-09ff-4ec0-8461-948fa13ce4b1,47,195.94
445,cc675ec2-aee9-44af-83a8-9a4c6252eafe,9,453.51
356,c47143b0-3769-4f33-8e64-e8ed3f197704,2,689.74
462,ddd466d3-6d04-4aaf-acbb-19cb846e6af0,69,923.42
412,b739f5b1-9741-4c6b-8f07-4952c5e6ec16,12,342.6
142,c2066b41-9698-4c41-bfbb-2303363c937f,30,303.78
150,b52cd752-383b-4190-8b0d-3eb2069768f4,87,778.15
433,4a2c905e-bafc-431f-8a0d-19983598c90b,70,893.89
375,8561b153-d5c8-4aab-af60-172416386740,49,861.73
154,11e5dab0-784a-4bd3-a0dd-50e0541a46bc,43,200.3
241,a93392b1-50e9-47db-9117-3d1cf53654b7,76,400.11
397,ccc6d386-2a9e-411a-9d06-41ecbdbf2784,78,212.49
134,5b57d5a7-d87b-4d0c-91a0-6b8b99d4c721,78,601.31
154,6bd1f89b-d690-4b9f-90ac-7833eec4ff83,47,80.1
26,6b89bab1-00db-4dc0-b038-3156abbbafa2,28,827.16
222,886371ec-861b-437f-ba3f-ac03f49ebe6f,21,244.24
194,4b4dbaf6-cf6b-420f-9c26-161dee194d4a,87,224.83
411,664e9b8f-6473-4fdf-a621-17cb81647d26,22,74.46
437,2e04643f-dee5-4b72-89aa-bdefc2b638fd,7,178.67
70,8a9db476-4431-45d3-b59e-9b884489da37,86,466.76
183,7ba35705-70c9-4365-aa9e-831e0c54c15a,97,368.86
285,0bb80609-c53a-4d93-8146-90a45d127df2,44,447.67
79,2f8fbeaf-3db9-48e6-be16-2c02309329e0,18,340.19
107,575e8f00-5893-4edd-82d0-e2b0a95135a5,83,406.94
421,46d329ab-c554-48d0-afd8-fc2e2b148d5d,52,153.51
470,6d72c813-8385-4e67-b0e6-d97d05bfb351,4,674.69
179,2f21fa40-d863-4476-b758-650e02f7a582,81,948.34
146,30aa85a4-d9ee-489e-85ea-c6f6d49ef7d7,17,187.52
45,766c047d-95a4-42c8-94d3-e4ea218b5a1a,65,860.48
127,c173a510-4679-4876-81f6-3c01560016c6,48,836.73
70,69033efe-759e-48c7-99d0-88b92d2b48a2,56,209.15
248,d0ac3b25-d30c-49ea-9abe-77e520f099d3,32,864.66
351,afd3eab9-6592-4828-96fb-c29b4648406b,58,980.16
243,68db1bae-5143-4d10-b29b-6c668731b4eb,59,75.4
50,ddee5f0a-fe06-41c8-9eb9-5f2f4e4a4bf7,28,351.51
83,af54e89b-afd3-4da4-b3e5-44c4475e4160,57,658.48
385,04689b71-c0c2-4151-8e6b-ac7c189d87af,61,544
316,5264b0bb-87ee-43ad-adcf-d70093ba8131,92,320.7
223,28dc920b-9b34-4076-a85e-d7e6a1a92214,8,43.3
58,f6be41c7-1b0e-438b-9c49-8538f7a6d76f,33,683.83
435,c33dbd18-ef01-4d12-ad43-6fbd534a41e7,39,61.12
312,72d5c9df-a5b7-4b2d-87f5-1637b40b537c,37,478.14
89,8f601fe7-a550-4e20-a4e1-381ca529aa7a,42,65.92
381,6b136033-f8d6-414e-8d04-16e9842310c7,52,436.9
327,9969f8ad-595e-4da0-8570-54a796e97a49,27,804.82
354,e6948ed1-964c-488c-963f-6f652eb2b094,100,136.3
16,89135e42-2df6-405a-8182-2d84befc0f50,69,442.83
370,04ee6682-079c-424a-9b7d-edc3afda4046,97,852.41
331,8e908d41-16f1-48a7-8acb-274273043603,85,841.12
20,fa5d4585-bd50-48fa-ba6d-f21c24f2a3b9,2,514.67
170,326d2f93-ef6c-4bf7-875a-f225705f7dcf,36,861.56
250,b65f878e-8dd7-4d32-909d-3d3bc46a7d07,54,571.4
274,1d247b62-d392-4d3e-93ac-562fc9ff8bab,43,663.96
64,aefb3032-503a-49f0-b707-36a27b833416,13,932.16
21,6be2b21c-187d-4a17-9626-a2633b55aa54,26,491.78
330,68154d98-f13d-4701-8ae4-d70eee3f2086,63,168.88
393,d09ee0f2-d421-4277-b553-7dda32ff18d9,25,12.99
431,b538acd8-9949-4e2c-8e3a-0134fd3cd62d,56,593.56
188,ddf821fa-efdc-4346-b2bc-d7ab34843017,55,307.33
280,01c798b4-b7ff-441b-93de-4b4115117bc7,42,465.72
485,93fae7ee-0482-4d0d-8028-91a0a752d2d7,66,687.27
232,c3450729-15cd-4151-ac25-ade1c1312af3,57,566.21
468,1d579c8c-8257-4d5c-9938-dfabb1974075,86,491.3
102,1098e0fd-83f0-438b-a885-23989b38d6d1,72,977.16
108,a50495a7-691a-42d8-97f3-1d0cd8850c61,42,417.9
218,29ca2c72-6ab6-494a-8b3c-a67290ed325c,24,849.28
365,f880932c-fa62-49ea-bc3b-a453e71f81a5,82,790.94
31,f8fdc738-441f-49da-9a91-09c4bdd6d8bf,51,608.89
29,762db716-9a0a-40d7-9ea6-2bafc0df60b0,31,514.26
192,35ee72f5-8814-4915-a2f2-438f318bb8a6,11,801.66
299,cdee67dc-53be-43dd-95df-c8dfb7e6fd87,93,93.41
232,b639deb3-69f2-4b4d-bab4-92e8af13984a,88,337.26
68,ad776b0c-7d16-45cc-b9c2-3b3aeca6271a,18,448.24
223,8a9ca7d6-6270-4724-962b-2f626a6f2bd4,41,436.91
374,0374648c-2b5e-4db3-b1cc-4bdb06c05e55,7,850.64
470,6d7ef618-dbc1-48e7-9e25-91db26a89469,33,814.91
299,e6c28f0b-4af3-4ba0-b491-92110b67746f,33,793.95
497,ba160b8e-ea26-4174-a885-d9a1ccdcbac1,18,424.18
278,29b2ca8e-6cfc-4949-aa50-f1886e42ccc7,74,672.5
302,b391ea6d-4583-452e-a358-8d4cc9548de8,100,525.46
208,a3fa11d7-c0a0-4e3c-95d6-5e3a7049b87d,90,144.9
183,9751c2b0-fd98-48d2-bc19-50f979bae1e9,85,319.96
361,c3bdb56d-84d8-4b4e-824a-6b6b9ea1b565,8,951.1
251,8a289da3-dd90-4ee9-8904-f9b5ff03efd0,96,867.12
357,9bdc6785-ae25-4258-92df-93b259226a11,71,69.28
445,22976492-0aad-42fb-b685-67033f0b8530,21,207.87
278,7ce66355-a454-4f70-8fd3-51d49bfb3884,14,411.95
271,59e4200e-1808-423a-9ed2-05c58c0cc6b5,58,763.4
252,12bc0899-5193-4d29-ad3e-d8ff69598693,46,63.45
261,29c16c25-aaae-4c7b-9b03-3e5f18f03f35,33,407
390,dc8f6249-6d04-40d4-a735-d904bb3046a9,8,435.59
94,ae65c336-e9ea-4cee-9e96-b680ca389b57,68,116.57
240,bb3782a7-1cdd-4b0c-bd73-3e1c8060f15e,57,658.53
185,6d21b657-1634-4780-97d0-3ccba28a0c89,85,940.55
131,571db597-3eb8-4fe0-ab81-5a804d2d2dc4,5,456.5
355,dfd29368-5420-4a43-8261-b4fce375ff00,24,701.74
425,9c177faa-45bd-4ab1-8dd0-fd705648d094,4,274.49
88,9f248748-1180-4749-95ba-d26eb7061af6,68,989.1
205,5993ef8a-9689-4058-8714-5d009f5253fe,45,354.39
16,8f44e40b-88d0-4203-8cd2-6fb38424db41,72,649.22
329,470e4163-87ec-4df6-ac40-7c9ec19490fd,72,534.95
329,02f00cb9-7bdb-4507-9355-07cd3dfd84cc,48,180.19
335,98ccc89a-2cfb-415a-a539-a664f25385a5,62,386.77
478,aefe7530-c929-4893-8ec4-0d00bd2fb1c1,64,949.53
137,4a4d710f-907d-4d12-bf7e-3a28e88f4d9e,62,659.72
457,39f3cefb-be9c-48db-869b-662e5d5520b4,35,351.75
496,51993ad1-dadf-41ad-97f0-0b78a32cc830,68,441.2
73,08e7753f-0ccf-480d-a49b-02bef1844ec1,60,711.71
400,bc669104-5736-4c06-9ca8-7e79ae20937a,64,789.95
143,215d4928-cbf0-45ea-b99c-d33a07bfab20,38,732.8
198,51c0dff0-da72-412b-8af4-b3e1f62a91c4,65,196.88
72,721e85bb-9165-41f8-a71f-8dd381955a71,18,775.9
369,88fbb226-9832-4523-94aa-e16d2ffdfe8a,9,422.64
326,5c2df337-bd93-4070-b50a-d75558bcf129,45,180.4
125,f68cfaf2-244a-42da-bb03-a7ef2efde510,34,474.94
397,fb3215d9-0c3b-4a3f-8d9c-072fed827470,33,505.59
90,dc6fa2c2-a32c-469d-9e37-8a3fc063c2f9,77,8.58
319,46ecae68-d808-4153-82ca-fff0f79217a7,31,174.19
382,c6808bee-52e6-408c-b9e1-a4c0c97d9d76,82,606
112,8c81a803-92c5-465d-bc44-85215f81d3a6,91,988.89
254,21371222-2a4c-4c66-81ca-195ddaa21a4a,96,168.28
309,d8fb6825-2f63-4d44-b811-8ffb8a68fb87,53,639.87
434,281f78c0-2a2e-4f0a-a0e9-63985a546f76,96,479.6
365,e839906f-3b14-4128-b8e8-967e58c0fb64,74,123.56
285,24ac5713-bb08-4739-8965-e4ca110b50ce,18,603.36
157,8018ef1a-f069-4252-88d7-41e8c9127fc5,35,191.17
415,e6ae78a1-a644-405b-a229-2b5b3fa2d23a,49,350.45
423,9a28f20e-f164-459d-96c8-651c74b593f6,47,735.63
65,aeff013e-0a15-4cab-940f-82c35a624884,71,461.56
